1998	5990	m-d	1
5990	1998	d-m	1
1999	5652	m-d	1
5652	1999	d-m	1
2000	4379	m-d	1
4379	2000	d-m	1
2001	4704	m-d	1
4704	2001	d-m	1
2002	4807	m-d	1
4807	2002	d-m	1
2003	4364	m-d	1
4364	2003	d-m	1
2004	5644	m-d	1
5644	2004	d-m	1
2005	5175	m-d	1
5175	2005	d-m	1
2006	6201	m-d	1
6201	2006	d-m	1
2007	6101	m-d	1
6101	2007	d-m	1
2008	4392	m-d	1
4392	2008	d-m	1
2009	5898	m-d	1
5898	2009	d-m	1
2010	5165	m-d	1
5165	2010	d-m	1
2011	5972	m-d	1
5972	2011	d-m	1
2012	4977	m-d	1
4977	2012	d-m	1
2013	4805	m-d	1
4805	2013	d-m	1
2014	5210	m-d	1
5210	2014	d-m	1
2015	5011	m-d	1
5011	2015	d-m	1
2016	6075	m-d	1
6075	2016	d-m	1
2017	4902	m-d	1
4902	2017	d-m	1
2018	6147	m-d	1
6147	2018	d-m	1
2019	5910	m-d	1
5910	2019	d-m	1
2020	5543	m-d	1
5543	2020	d-m	1
2021	5663	m-d	1
5663	2021	d-m	1
2022	6068	m-d	1
6068	2022	d-m	1
2023	6230	m-d	1
6230	2023	d-m	1
2024	5621	m-d	1
5621	2024	d-m	1
2025	5187	m-d	1
5187	2025	d-m	1
2026	6120	m-d	1
6120	2026	d-m	1
2027	5821	m-d	1
5821	2027	d-m	1
2028	5509	m-d	1
5509	2028	d-m	1
2029	4318	m-d	1
4318	2029	d-m	1
2030	5777	m-d	1
5777	2030	d-m	1
2031	4549	m-d	1
4549	2031	d-m	1
2032	4580	m-d	1
4580	2032	d-m	1
2033	4349	m-d	1
4349	2033	d-m	1
2034	4938	m-d	1
4938	2034	d-m	1
2035	4463	m-d	1
4463	2035	d-m	1
2036	5109	m-d	1
5109	2036	d-m	1
2037	5739	m-d	1
5739	2037	d-m	1
2038	5270	m-d	1
5270	2038	d-m	1
2039	5534	m-d	1
5534	2039	d-m	1
2040	5085	m-d	1
5085	2040	d-m	1
2041	4427	m-d	1
4427	2041	d-m	1
2042	5535	m-d	1
5535	2042	d-m	1
2043	6340	m-d	1
6340	2043	d-m	1
2044	5634	m-d	1
5634	2044	d-m	1
2045	5856	m-d	1
5856	2045	d-m	1
2046	4958	m-d	1
4958	2046	d-m	1
2047	6304	m-d	1
6304	2047	d-m	1
2048	4723	m-d	1
4723	2048	d-m	1
2049	5898	m-d	1
5898	2049	d-m	1
2050	5572	m-d	1
5572	2050	d-m	1
2051	4566	m-d	1
4566	2051	d-m	1
2052	5652	m-d	1
5652	2052	d-m	1
2053	6122	m-d	1
6122	2053	d-m	1
2054	5232	m-d	1
5232	2054	d-m	1
2055	6340	m-d	1
6340	2055	d-m	1
2056	4659	m-d	1
4659	2056	d-m	1
2057	5265	m-d	1
5265	2057	d-m	1
2058	5712	m-d	1
5712	2058	d-m	1
2059	6340	m-d	1
6340	2059	d-m	1
2060	4878	m-d	1
4878	2060	d-m	1
2061	5094	m-d	1
5094	2061	d-m	1
2062	5415	m-d	1
5415	2062	d-m	1
2063	4471	m-d	1
4471	2063	d-m	1
2064	5458	m-d	1
5458	2064	d-m	1
2065	5458	m-d	1
5458	2065	d-m	1
2066	5626	m-d	1
5626	2066	d-m	1
2067	4473	m-d	1
4473	2067	d-m	1
2068	5794	m-d	1
5794	2068	d-m	1
2069	4698	m-d	1
4698	2069	d-m	1
2070	4448	m-d	1
4448	2070	d-m	1
2071	4750	m-d	1
4750	2071	d-m	1
2072	5972	m-d	1
5972	2072	d-m	1
2073	4953	m-d	1
4953	2073	d-m	1
2074	4890	m-d	1
4890	2074	d-m	1
2075	5671	m-d	1
5671	2075	d-m	1
2076	4319	m-d	1
4319	2076	d-m	1
2077	4709	m-d	1
4709	2077	d-m	1
2078	5921	m-d	1
5921	2078	d-m	1
2079	5600	m-d	1
5600	2079	d-m	1
2080	6228	m-d	1
6228	2080	d-m	1
2081	5292	m-d	1
5292	2081	d-m	1
2082	5043	m-d	1
5043	2082	d-m	1
2083	5786	m-d	1
5786	2083	d-m	1
2084	5505	m-d	1
5505	2084	d-m	1
2085	6229	m-d	1
6229	2085	d-m	1
2086	5498	m-d	1
5498	2086	d-m	1
2087	5900	m-d	1
5900	2087	d-m	1
2088	4567	m-d	1
4567	2088	d-m	1
2089	5127	m-d	1
5127	2089	d-m	1
2090	5702	m-d	1
5702	2090	d-m	1
2091	5232	m-d	1
5232	2091	d-m	1
2092	4385	m-d	1
4385	2092	d-m	1
2093	5907	m-d	1
5907	2093	d-m	1
2094	5425	m-d	1
5425	2094	d-m	1
2095	5993	m-d	1
5993	2095	d-m	1
2096	5076	m-d	1
5076	2096	d-m	1
2097	4384	m-d	1
4384	2097	d-m	1
2098	5368	m-d	1
5368	2098	d-m	1
2099	4702	m-d	1
4702	2099	d-m	1
2100	4366	m-d	1
4366	2100	d-m	1
2101	5400	m-d	1
5400	2101	d-m	1
2102	6120	m-d	1
6120	2102	d-m	1
2103	5126	m-d	1
5126	2103	d-m	1
2104	5399	m-d	1
5399	2104	d-m	1
2105	4671	m-d	1
4671	2105	d-m	1
2106	5338	m-d	1
5338	2106	d-m	1
2107	4317	m-d	1
4317	2107	d-m	1
2108	4678	m-d	1
4678	2108	d-m	1
2109	5661	m-d	1
5661	2109	d-m	1
2110	6313	m-d	1
6313	2110	d-m	1
2111	4955	m-d	1
4955	2111	d-m	1
2112	5294	m-d	1
5294	2112	d-m	1
2113	5086	m-d	1
5086	2113	d-m	1
2114	6062	m-d	1
6062	2114	d-m	1
2115	5214	m-d	1
5214	2115	d-m	1
2116	6275	m-d	1
6275	2116	d-m	1
2117	5392	m-d	1
5392	2117	d-m	1
2118	5056	m-d	1
5056	2118	d-m	1
2119	4995	m-d	1
4995	2119	d-m	1
2120	5540	m-d	1
5540	2120	d-m	1
2121	6110	m-d	1
6110	2121	d-m	1
2122	5981	m-d	1
5981	2122	d-m	1
2123	6273	m-d	1
6273	2123	d-m	1
2124	5943	m-d	1
5943	2124	d-m	1
2125	5319	m-d	1
5319	2125	d-m	1
2126	6084	m-d	1
6084	2126	d-m	1
2127	5448	m-d	1
5448	2127	d-m	1
2128	4517	m-d	1
4517	2128	d-m	1
2129	4312	m-d	1
4312	2129	d-m	1
2130	5990	m-d	1
5990	2130	d-m	1
2131	4514	m-d	1
4514	2131	d-m	1
2132	6065	m-d	1
6065	2132	d-m	1
2133	4352	m-d	1
4352	2133	d-m	1
2134	4394	m-d	1
4394	2134	d-m	1
2135	5615	m-d	1
5615	2135	d-m	1
2136	4673	m-d	1
4673	2136	d-m	1
2137	5953	m-d	1
5953	2137	d-m	1
2138	5092	m-d	1
5092	2138	d-m	1
2139	4362	m-d	1
4362	2139	d-m	1
2140	6106	m-d	1
6106	2140	d-m	1
2141	4689	m-d	1
4689	2141	d-m	1
2142	6195	m-d	1
6195	2142	d-m	1
2143	5935	m-d	1
5935	2143	d-m	1
2144	5723	m-d	1
5723	2144	d-m	1
2145	4613	m-d	1
4613	2145	d-m	1
2146	5803	m-d	1
5803	2146	d-m	1
2147	5435	m-d	1
5435	2147	d-m	1
2148	5967	m-d	1
5967	2148	d-m	1
2149	5456	m-d	1
5456	2149	d-m	1
2150	6051	m-d	1
6051	2150	d-m	1
2151	5675	m-d	1
5675	2151	d-m	1
2152	6281	m-d	1
6281	2152	d-m	1
2153	6201	m-d	1
6201	2153	d-m	1
2154	5401	m-d	1
5401	2154	d-m	1
2155	6196	m-d	1
6196	2155	d-m	1
2156	5119	m-d	1
5119	2156	d-m	1
2157	5415	m-d	1
5415	2157	d-m	1
2158	4705	m-d	1
4705	2158	d-m	1
2159	5243	m-d	1
5243	2159	d-m	1
2160	5681	m-d	1
5681	2160	d-m	1
2161	5546	m-d	1
5546	2161	d-m	1
2162	4418	m-d	1
4418	2162	d-m	1
2163	5953	m-d	1
5953	2163	d-m	1
2164	4868	m-d	1
4868	2164	d-m	1
2165	4318	m-d	1
4318	2165	d-m	1
2166	6340	m-d	1
6340	2166	d-m	1
2167	5785	m-d	1
5785	2167	d-m	1
2168	4460	m-d	1
4460	2168	d-m	1
2169	4811	m-d	1
4811	2169	d-m	1
2170	5933	m-d	1
5933	2170	d-m	1
2171	6067	m-d	1
6067	2171	d-m	1
2172	5678	m-d	1
5678	2172	d-m	1
2173	5188	m-d	1
5188	2173	d-m	1
2174	5914	m-d	1
5914	2174	d-m	1
2175	5556	m-d	1
5556	2175	d-m	1
2176	4493	m-d	1
4493	2176	d-m	1
2177	5404	m-d	1
5404	2177	d-m	1
2178	4685	m-d	1
4685	2178	d-m	1
2179	6340	m-d	1
6340	2179	d-m	1
2180	5719	m-d	1
5719	2180	d-m	1
2181	5166	m-d	1
5166	2181	d-m	1
2182	4430	m-d	1
4430	2182	d-m	1
2183	5034	m-d	1
5034	2183	d-m	1
2184	4685	m-d	1
4685	2184	d-m	1
2185	4575	m-d	1
4575	2185	d-m	1
2186	5657	m-d	1
5657	2186	d-m	1
2187	6324	m-d	1
6324	2187	d-m	1
2188	5207	m-d	1
5207	2188	d-m	1
2189	4637	m-d	1
4637	2189	d-m	1
2190	4382	m-d	1
4382	2190	d-m	1
2191	5949	m-d	1
5949	2191	d-m	1
2192	5136	m-d	1
5136	2192	d-m	1
2193	5037	m-d	1
5037	2193	d-m	1
2194	4292	m-d	1
4292	2194	d-m	1
2195	5579	m-d	1
5579	2195	d-m	1
2196	5619	m-d	1
5619	2196	d-m	1
2197	6210	m-d	1
6210	2197	d-m	1
2198	5112	m-d	1
5112	2198	d-m	1
2199	6070	m-d	1
6070	2199	d-m	1
2200	4980	m-d	1
4980	2200	d-m	1
2201	4984	m-d	1
4984	2201	d-m	1
2202	5382	m-d	1
5382	2202	d-m	1
2203	4519	m-d	1
4519	2203	d-m	1
2204	5139	m-d	1
5139	2204	d-m	1
2205	6340	m-d	1
6340	2205	d-m	1
2206	5303	m-d	1
5303	2206	d-m	1
2207	5617	m-d	1
5617	2207	d-m	1
2208	5672	m-d	1
5672	2208	d-m	1
2209	4651	m-d	1
4651	2209	d-m	1
2210	4967	m-d	1
4967	2210	d-m	1
2211	5429	m-d	1
5429	2211	d-m	1
2212	4613	m-d	1
4613	2212	d-m	1
2213	4596	m-d	1
4596	2213	d-m	1
2214	5272	m-d	1
5272	2214	d-m	1
2215	5914	m-d	1
5914	2215	d-m	1
2216	5985	m-d	1
5985	2216	d-m	1
2217	4965	m-d	1
4965	2217	d-m	1
2218	6273	m-d	1
6273	2218	d-m	1
2219	4719	m-d	1
4719	2219	d-m	1
2220	5280	m-d	1
5280	2220	d-m	1
2221	4634	m-d	1
4634	2221	d-m	1
2222	6194	m-d	1
6194	2222	d-m	1
2223	6343	m-d	1
6343	2223	d-m	1
2224	5360	m-d	1
5360	2224	d-m	1
2225	4503	m-d	1
4503	2225	d-m	1
2226	5567	m-d	1
5567	2226	d-m	1
2227	5067	m-d	1
5067	2227	d-m	1
2228	4928	m-d	1
4928	2228	d-m	1
2229	5492	m-d	1
5492	2229	d-m	1
2230	4333	m-d	1
4333	2230	d-m	1
2231	5115	m-d	1
5115	2231	d-m	1
2232	6346	m-d	1
6346	2232	d-m	1
2233	5233	m-d	1
5233	2233	d-m	1
2234	5502	m-d	1
5502	2234	d-m	1
2235	5189	m-d	1
5189	2235	d-m	1
2236	5625	m-d	1
5625	2236	d-m	1
2237	5313	m-d	1
5313	2237	d-m	1
2238	5221	m-d	1
5221	2238	d-m	1
2239	4673	m-d	1
4673	2239	d-m	1
2240	6040	m-d	1
6040	2240	d-m	1
2241	5737	m-d	1
5737	2241	d-m	1
2242	4841	m-d	1
4841	2242	d-m	1
2243	4585	m-d	1
4585	2243	d-m	1
2244	5110	m-d	1
5110	2244	d-m	1
2245	5648	m-d	1
5648	2245	d-m	1
2246	6038	m-d	1
6038	2246	d-m	1
2247	6267	m-d	1
6267	2247	d-m	1
2248	4907	m-d	1
4907	2248	d-m	1
2249	4400	m-d	1
4400	2249	d-m	1
2250	5722	m-d	1
5722	2250	d-m	1
2251	4786	m-d	1
4786	2251	d-m	1
2252	5799	m-d	1
5799	2252	d-m	1
2253	6095	m-d	1
6095	2253	d-m	1
2254	5026	m-d	1
5026	2254	d-m	1
2255	6312	m-d	1
6312	2255	d-m	1
2256	6008	m-d	1
6008	2256	d-m	1
2257	5176	m-d	1
5176	2257	d-m	1
2258	5711	m-d	1
5711	2258	d-m	1
2259	5201	m-d	1
5201	2259	d-m	1
2260	4354	m-d	1
4354	2260	d-m	1
2261	5917	m-d	1
5917	2261	d-m	1
2262	5014	m-d	1
5014	2262	d-m	1
2263	6153	m-d	1
6153	2263	d-m	1
2264	5711	m-d	1
5711	2264	d-m	1
2265	5751	m-d	1
5751	2265	d-m	1
2266	4382	m-d	1
4382	2266	d-m	1
2267	5334	m-d	1
5334	2267	d-m	1
2268	5193	m-d	1
5193	2268	d-m	1
2269	6278	m-d	1
6278	2269	d-m	1
2270	5842	m-d	1
5842	2270	d-m	1
2271	5818	m-d	1
5818	2271	d-m	1
2272	5949	m-d	1
5949	2272	d-m	1
2273	6096	m-d	1
6096	2273	d-m	1
2274	6230	m-d	1
6230	2274	d-m	1
2275	4515	m-d	1
4515	2275	d-m	1
2276	5653	m-d	1
5653	2276	d-m	1
2277	4740	m-d	1
4740	2277	d-m	1
2278	6316	m-d	1
6316	2278	d-m	1
2279	4648	m-d	1
4648	2279	d-m	1
2280	5804	m-d	1
5804	2280	d-m	1
2281	4975	m-d	1
4975	2281	d-m	1
2282	5266	m-d	1
5266	2282	d-m	1
2283	5258	m-d	1
5258	2283	d-m	1
2284	4595	m-d	1
4595	2284	d-m	1
2285	4760	m-d	1
4760	2285	d-m	1
2286	6087	m-d	1
6087	2286	d-m	1
2287	4807	m-d	1
4807	2287	d-m	1
2288	4772	m-d	1
4772	2288	d-m	1
2289	6340	m-d	1
6340	2289	d-m	1
2290	5819	m-d	1
5819	2290	d-m	1
2291	5279	m-d	1
5279	2291	d-m	1
2292	5964	m-d	1
5964	2292	d-m	1
2293	5829	m-d	1
5829	2293	d-m	1
2294	5359	m-d	1
5359	2294	d-m	1
2295	5726	m-d	1
5726	2295	d-m	1
2296	6340	m-d	1
6340	2296	d-m	1
2297	6281	m-d	1
6281	2297	d-m	1
2298	4343	m-d	1
4343	2298	d-m	1
2299	4615	m-d	1
4615	2299	d-m	1
2300	5907	m-d	1
5907	2300	d-m	1
2301	5289	m-d	1
5289	2301	d-m	1
2302	5433	m-d	1
5433	2302	d-m	1
2303	6005	m-d	1
6005	2303	d-m	1
2304	4524	m-d	1
4524	2304	d-m	1
2305	6340	m-d	1
6340	2305	d-m	1
2306	4290	m-d	1
4290	2306	d-m	1
2307	6017	m-d	1
6017	2307	d-m	1
2308	6168	m-d	1
6168	2308	d-m	1
2309	5383	m-d	1
5383	2309	d-m	1
2310	5076	m-d	1
5076	2310	d-m	1
2311	5079	m-d	1
5079	2311	d-m	1
2312	4685	m-d	1
4685	2312	d-m	1
2313	5167	m-d	1
5167	2313	d-m	1
2314	4691	m-d	1
4691	2314	d-m	1
2315	6283	m-d	1
6283	2315	d-m	1
2316	4916	m-d	1
4916	2316	d-m	1
2317	4349	m-d	1
4349	2317	d-m	1
2318	5438	m-d	1
5438	2318	d-m	1
2319	5349	m-d	1
5349	2319	d-m	1
2320	6253	m-d	1
6253	2320	d-m	1
2321	5164	m-d	1
5164	2321	d-m	1
2322	4417	m-d	1
4417	2322	d-m	1
2323	6327	m-d	1
6327	2323	d-m	1
2324	6311	m-d	1
6311	2324	d-m	1
2325	4981	m-d	1
4981	2325	d-m	1
2326	5077	m-d	1
5077	2326	d-m	1
2327	5550	m-d	1
5550	2327	d-m	1
2328	4575	m-d	1
4575	2328	d-m	1
2329	5456	m-d	1
5456	2329	d-m	1
2330	6169	m-d	1
6169	2330	d-m	1
2331	6264	m-d	1
6264	2331	d-m	1
2332	4382	m-d	1
4382	2332	d-m	1
2333	6035	m-d	1
6035	2333	d-m	1
2334	6241	m-d	1
6241	2334	d-m	1
2335	5038	m-d	1
5038	2335	d-m	1
2336	6274	m-d	1
6274	2336	d-m	1
2337	6155	m-d	1
6155	2337	d-m	1
2338	5045	m-d	1
5045	2338	d-m	1
2339	6224	m-d	1
6224	2339	d-m	1
2340	5694	m-d	1
5694	2340	d-m	1
2341	5014	m-d	1
5014	2341	d-m	1
2342	5600	m-d	1
5600	2342	d-m	1
2343	6206	m-d	1
6206	2343	d-m	1
2344	4997	m-d	1
4997	2344	d-m	1
2345	5141	m-d	1
5141	2345	d-m	1
2346	6122	m-d	1
6122	2346	d-m	1
2347	6210	m-d	1
6210	2347	d-m	1
2348	6273	m-d	1
6273	2348	d-m	1
2349	4947	m-d	1
4947	2349	d-m	1
2350	5095	m-d	1
5095	2350	d-m	1
2351	6084	m-d	1
6084	2351	d-m	1
2352	5605	m-d	1
5605	2352	d-m	1
2353	4427	m-d	1
4427	2353	d-m	1
2354	5174	m-d	1
5174	2354	d-m	1
2355	5901	m-d	1
5901	2355	d-m	1
2356	5614	m-d	1
5614	2356	d-m	1
2357	4508	m-d	1
4508	2357	d-m	1
2358	5083	m-d	1
5083	2358	d-m	1
2359	5200	m-d	1
5200	2359	d-m	1
2360	4704	m-d	1
4704	2360	d-m	1
2361	4534	m-d	1
4534	2361	d-m	1
2362	5942	m-d	1
5942	2362	d-m	1
2363	5084	m-d	1
5084	2363	d-m	1
2364	5266	m-d	1
5266	2364	d-m	1
2365	5574	m-d	1
5574	2365	d-m	1
2366	4725	m-d	1
4725	2366	d-m	1
2367	5125	m-d	1
5125	2367	d-m	1
2368	4615	m-d	1
4615	2368	d-m	1
2369	5934	m-d	1
5934	2369	d-m	1
2370	5481	m-d	1
5481	2370	d-m	1
2371	4765	m-d	1
4765	2371	d-m	1
2372	5733	m-d	1
5733	2372	d-m	1
2373	6043	m-d	1
6043	2373	d-m	1
2374	5719	m-d	1
5719	2374	d-m	1
2375	5329	m-d	1
5329	2375	d-m	1
2376	6202	m-d	1
6202	2376	d-m	1
2377	6314	m-d	1
6314	2377	d-m	1
2378	4949	m-d	1
4949	2378	d-m	1
2379	4926	m-d	1
4926	2379	d-m	1
2380	5851	m-d	1
5851	2380	d-m	1
2381	4364	m-d	1
4364	2381	d-m	1
2382	6340	m-d	1
6340	2382	d-m	1
2383	4818	m-d	1
4818	2383	d-m	1
2384	5079	m-d	1
5079	2384	d-m	1
2385	5794	m-d	1
5794	2385	d-m	1
2386	5963	m-d	1
5963	2386	d-m	1
2387	5629	m-d	1
5629	2387	d-m	1
2388	5120	m-d	1
5120	2388	d-m	1
2389	5206	m-d	1
5206	2389	d-m	1
2390	5809	m-d	1
5809	2390	d-m	1
2391	6075	m-d	1
6075	2391	d-m	1
2392	4766	m-d	1
4766	2392	d-m	1
2393	5990	m-d	1
5990	2393	d-m	1
2394	6117	m-d	1
6117	2394	d-m	1
2395	5366	m-d	1
5366	2395	d-m	1
2396	5533	m-d	1
5533	2396	d-m	1
2397	4401	m-d	1
4401	2397	d-m	1
2398	6239	m-d	1
6239	2398	d-m	1
2399	5676	m-d	1
5676	2399	d-m	1
2400	4790	m-d	1
4790	2400	d-m	1
2401	4526	m-d	1
4526	2401	d-m	1
2402	5476	m-d	1
5476	2402	d-m	1
2403	4794	m-d	1
4794	2403	d-m	1
2404	4512	m-d	1
4512	2404	d-m	1
2405	4313	m-d	1
4313	2405	d-m	1
2406	5034	m-d	1
5034	2406	d-m	1
2407	6340	m-d	1
6340	2407	d-m	1
2408	5870	m-d	1
5870	2408	d-m	1
2409	4753	m-d	1
4753	2409	d-m	1
2410	5538	m-d	1
5538	2410	d-m	1
2411	6195	m-d	1
6195	2411	d-m	1
2412	5199	m-d	1
5199	2412	d-m	1
2413	4639	m-d	1
4639	2413	d-m	1
2414	6003	m-d	1
6003	2414	d-m	1
2415	5651	m-d	1
5651	2415	d-m	1
2416	4739	m-d	1
4739	2416	d-m	1
2417	5693	m-d	1
5693	2417	d-m	1
2418	5750	m-d	1
5750	2418	d-m	1
2419	6320	m-d	1
6320	2419	d-m	1
2420	5554	m-d	1
5554	2420	d-m	1
2421	6225	m-d	1
6225	2421	d-m	1
2422	5813	m-d	1
5813	2422	d-m	1
2423	6284	m-d	1
6284	2423	d-m	1
2424	4977	m-d	1
4977	2424	d-m	1
2425	6340	m-d	1
6340	2425	d-m	1
2426	5559	m-d	1
5559	2426	d-m	1
2427	6253	m-d	1
6253	2427	d-m	1
2428	5828	m-d	1
5828	2428	d-m	1
2429	6077	m-d	1
6077	2429	d-m	1
2430	5984	m-d	1
5984	2430	d-m	1
2431	4727	m-d	1
4727	2431	d-m	1
2432	5367	m-d	1
5367	2432	d-m	1
2433	6340	m-d	1
6340	2433	d-m	1
2434	5539	m-d	1
5539	2434	d-m	1
2435	4485	m-d	1
4485	2435	d-m	1
2436	5604	m-d	1
5604	2436	d-m	1
2437	4402	m-d	1
4402	2437	d-m	1
2438	5617	m-d	1
5617	2438	d-m	1
2439	5406	m-d	1
5406	2439	d-m	1
2440	4417	m-d	1
4417	2440	d-m	1
2441	4893	m-d	1
4893	2441	d-m	1
2442	5859	m-d	1
5859	2442	d-m	1
2443	4906	m-d	1
4906	2443	d-m	1
2444	5016	m-d	1
5016	2444	d-m	1
2445	4967	m-d	1
4967	2445	d-m	1
2446	4373	m-d	1
4373	2446	d-m	1
2447	6260	m-d	1
6260	2447	d-m	1
2448	5714	m-d	1
5714	2448	d-m	1
2449	6017	m-d	1
6017	2449	d-m	1
2450	4694	m-d	1
4694	2450	d-m	1
2451	4775	m-d	1
4775	2451	d-m	1
2452	6114	m-d	1
6114	2452	d-m	1
2453	5057	m-d	1
5057	2453	d-m	1
2454	5342	m-d	1
5342	2454	d-m	1
2455	4896	m-d	1
4896	2455	d-m	1
2456	4942	m-d	1
4942	2456	d-m	1
2457	6272	m-d	1
6272	2457	d-m	1
2458	5339	m-d	1
5339	2458	d-m	1
2459	4997	m-d	1
4997	2459	d-m	1
2460	4969	m-d	1
4969	2460	d-m	1
2461	4431	m-d	1
4431	2461	d-m	1
2462	4946	m-d	1
4946	2462	d-m	1
2463	5815	m-d	1
5815	2463	d-m	1
2464	4623	m-d	1
4623	2464	d-m	1
2465	5437	m-d	1
5437	2465	d-m	1
2466	4685	m-d	1
4685	2466	d-m	1
2467	4292	m-d	1
4292	2467	d-m	1
2468	4902	m-d	1
4902	2468	d-m	1
2469	5205	m-d	1
5205	2469	d-m	1
2470	5211	m-d	1
5211	2470	d-m	1
2471	6289	m-d	1
6289	2471	d-m	1
2472	5751	m-d	1
5751	2472	d-m	1
2473	5284	m-d	1
5284	2473	d-m	1
2474	6187	m-d	1
6187	2474	d-m	1
2475	6171	m-d	1
6171	2475	d-m	1
2476	5462	m-d	1
5462	2476	d-m	1
2477	6122	m-d	1
6122	2477	d-m	1
2478	6273	m-d	1
6273	2478	d-m	1
2479	5885	m-d	1
5885	2479	d-m	1
2480	4523	m-d	1
4523	2480	d-m	1
2481	5857	m-d	1
5857	2481	d-m	1
2482	5676	m-d	1
5676	2482	d-m	1
2483	5258	m-d	1
5258	2483	d-m	1
2484	5389	m-d	1
5389	2484	d-m	1
2485	6318	m-d	1
6318	2485	d-m	1
2486	4750	m-d	1
4750	2486	d-m	1
2487	5932	m-d	1
5932	2487	d-m	1
2488	4304	m-d	1
4304	2488	d-m	1
2489	4870	m-d	1
4870	2489	d-m	1
2490	5556	m-d	1
5556	2490	d-m	1
2491	6107	m-d	1
6107	2491	d-m	1
2492	4586	m-d	1
4586	2492	d-m	1
2493	5078	m-d	1
5078	2493	d-m	1
2494	6084	m-d	1
6084	2494	d-m	1
2495	4821	m-d	1
4821	2495	d-m	1
2496	5546	m-d	1
5546	2496	d-m	1
2497	5320	m-d	1
5320	2497	d-m	1
2498	5335	m-d	1
5335	2498	d-m	1
2499	6227	m-d	1
6227	2499	d-m	1
2500	4751	m-d	1
4751	2500	d-m	1
2501	6259	m-d	1
6259	2501	d-m	1
2502	5856	m-d	1
5856	2502	d-m	1
2503	6118	m-d	1
6118	2503	d-m	1
2504	5079	m-d	1
5079	2504	d-m	1
2505	6117	m-d	1
6117	2505	d-m	1
2506	5072	m-d	1
5072	2506	d-m	1
2507	5671	m-d	1
5671	2507	d-m	1
2508	4302	m-d	1
4302	2508	d-m	1
2509	4635	m-d	1
4635	2509	d-m	1
2510	4556	m-d	1
4556	2510	d-m	1
2511	5711	m-d	1
5711	2511	d-m	1
2512	5384	m-d	1
5384	2512	d-m	1
2513	4469	m-d	1
4469	2513	d-m	1
2514	5949	m-d	1
5949	2514	d-m	1
2515	4382	m-d	1
4382	2515	d-m	1
2516	5298	m-d	1
5298	2516	d-m	1
2517	4349	m-d	1
4349	2517	d-m	1
2518	6229	m-d	1
6229	2518	d-m	1
2519	6146	m-d	1
6146	2519	d-m	1
2520	5853	m-d	1
5853	2520	d-m	1
2521	5554	m-d	1
5554	2521	d-m	1
2522	5360	m-d	1
5360	2522	d-m	1
2523	5749	m-d	1
5749	2523	d-m	1
2524	4317	m-d	1
4317	2524	d-m	1
2525	5292	m-d	1
5292	2525	d-m	1
2526	4427	m-d	1
4427	2526	d-m	1
2527	5023	m-d	1
5023	2527	d-m	1
2528	4695	m-d	1
4695	2528	d-m	1
2529	5328	m-d	1
5328	2529	d-m	1
2530	4868	m-d	1
4868	2530	d-m	1
2531	6202	m-d	1
6202	2531	d-m	1
2532	5767	m-d	1
5767	2532	d-m	1
2533	4688	m-d	1
4688	2533	d-m	1
2534	4601	m-d	1
4601	2534	d-m	1
2535	6199	m-d	1
6199	2535	d-m	1
2536	6146	m-d	1
6146	2536	d-m	1
2537	4944	m-d	1
4944	2537	d-m	1
2538	4803	m-d	1
4803	2538	d-m	1
2539	4920	m-d	1
4920	2539	d-m	1
2540	5114	m-d	1
5114	2540	d-m	1
2541	4580	m-d	1
4580	2541	d-m	1
2542	5864	m-d	1
5864	2542	d-m	1
2543	4471	m-d	1
4471	2543	d-m	1
2544	5417	m-d	1
5417	2544	d-m	1
2545	4518	m-d	1
4518	2545	d-m	1
2546	4325	m-d	1
4325	2546	d-m	1
2547	6106	m-d	1
6106	2547	d-m	1
2548	5526	m-d	1
5526	2548	d-m	1
2549	5261	m-d	1
5261	2549	d-m	1
2550	4623	m-d	1
4623	2550	d-m	1
2551	5637	m-d	1
5637	2551	d-m	1
2552	4655	m-d	1
4655	2552	d-m	1
2553	5453	m-d	1
5453	2553	d-m	1
2554	4478	m-d	1
4478	2554	d-m	1
2555	5264	m-d	1
5264	2555	d-m	1
2556	4364	m-d	1
4364	2556	d-m	1
2557	5735	m-d	1
5735	2557	d-m	1
2558	4638	m-d	1
4638	2558	d-m	1
2559	5527	m-d	1
5527	2559	d-m	1
2560	4465	m-d	1
4465	2560	d-m	1
2561	5169	m-d	1
5169	2561	d-m	1
2562	5279	m-d	1
5279	2562	d-m	1
2563	5752	m-d	1
5752	2563	d-m	1
2564	5983	m-d	1
5983	2564	d-m	1
2565	5799	m-d	1
5799	2565	d-m	1
2566	5765	m-d	1
5765	2566	d-m	1
2567	4417	m-d	1
4417	2567	d-m	1
2568	5790	m-d	1
5790	2568	d-m	1
2569	5181	m-d	1
5181	2569	d-m	1
2570	6096	m-d	1
6096	2570	d-m	1
2571	6119	m-d	1
6119	2571	d-m	1
2572	5275	m-d	1
5275	2572	d-m	1
2573	4791	m-d	1
4791	2573	d-m	1
2574	5651	m-d	1
5651	2574	d-m	1
2575	5190	m-d	1
5190	2575	d-m	1
2576	4384	m-d	1
4384	2576	d-m	1
2577	5229	m-d	1
5229	2577	d-m	1
2578	5259	m-d	1
5259	2578	d-m	1
2579	4954	m-d	1
4954	2579	d-m	1
2580	5123	m-d	1
5123	2580	d-m	1
